Date,Year,Month,MonthName,YearMonth,Quarter,YearQuarter,Day,MonthYearSort
2026-05-05,2026,5,May,2026-05,Q2,2026-Q2,5,202605
2026-05-06,2026,5,May,2026-05,Q2,2026-Q2,6,202605
2026-05-07,2026,5,May,2026-05,Q2,2026-Q2,7,202605
2026-05-08,2026,5,May,2026-05,Q2,2026-Q2,8,202605
2026-05-11,2026,5,May,2026-05,Q2,2026-Q2,11,202605
2026-05-12,2026,5,May,2026-05,Q2,2026-Q2,12,202605
2026-05-13,2026,5,May,2026-05,Q2,2026-Q2,13,202605
2026-05-15,2026,5,May,2026-05,Q2,2026-Q2,15,202605
2026-05-18,2026,5,May,2026-05,Q2,2026-Q2,18,202605
2026-05-19,2026,5,May,2026-05,Q2,2026-Q2,19,202605
2026-05-20,2026,5,May,2026-05,Q2,2026-Q2,20,202605
2026-05-21,2026,5,May,2026-05,Q2,2026-Q2,21,202605
2026-05-22,2026,5,May,2026-05,Q2,2026-Q2,22,202605
2026-05-25,2026,5,May,2026-05,Q2,2026-Q2,25,202605
2026-05-26,2026,5,May,2026-05,Q2,2026-Q2,26,202605
2026-05-27,2026,5,May,2026-05,Q2,2026-Q2,27,202605
2026-05-28,2026,5,May,2026-05,Q2,2026-Q2,28,202605
2026-05-29,2026,5,May,2026-05,Q2,2026-Q2,29,202605
2026-06-01,2026,6,Jun,2026-06,Q2,2026-Q2,1,202606
2026-06-02,2026,6,Jun,2026-06,Q2,2026-Q2,2,202606
2026-06-03,2026,6,Jun,2026-06,Q2,2026-Q2,3,202606
2026-06-04,2026,6,Jun,2026-06,Q2,2026-Q2,4,202606
2026-06-05,2026,6,Jun,2026-06,Q2,2026-Q2,5,202606
2026-06-08,2026,6,Jun,2026-06,Q2,2026-Q2,8,202606
2026-06-09,2026,6,Jun,2026-06,Q2,2026-Q2,9,202606
2026-06-10,2026,6,Jun,2026-06,Q2,2026-Q2,10,202606
2026-06-11,2026,6,Jun,2026-06,Q2,2026-Q2,11,202606
2026-06-12,2026,6,Jun,2026-06,Q2,2026-Q2,12,202606
2026-06-15,2026,6,Jun,2026-06,Q2,2026-Q2,15,202606
2026-06-16,2026,6,Jun,2026-06,Q2,2026-Q2,16,202606
2026-06-17,2026,6,Jun,2026-06,Q2,2026-Q2,17,202606
2026-06-18,2026,6,Jun,2026-06,Q2,2026-Q2,18,202606
2026-06-19,2026,6,Jun,2026-06,Q2,2026-Q2,19,202606
2026-06-22,2026,6,Jun,2026-06,Q2,2026-Q2,22,202606
2026-06-23,2026,6,Jun,2026-06,Q2,2026-Q2,23,202606
2026-06-24,2026,6,Jun,2026-06,Q2,2026-Q2,24,202606
2026-06-25,2026,6,Jun,2026-06,Q2,2026-Q2,25,202606
2026-06-26,2026,6,Jun,2026-06,Q2,2026-Q2,26,202606
2026-06-29,2026,6,Jun,2026-06,Q2,2026-Q2,29,202606
2026-06-30,2026,6,Jun,2026-06,Q2,2026-Q2,30,202606
2026-07-01,2026,7,Jul,2026-07,Q3,2026-Q3,1,202607
2026-07-02,2026,7,Jul,2026-07,Q3,2026-Q3,2,202607
2026-07-03,2026,7,Jul,2026-07,Q3,2026-Q3,3,202607
2026-07-06,2026,7,Jul,2026-07,Q3,2026-Q3,6,202607
2026-07-07,2026,7,Jul,2026-07,Q3,2026-Q3,7,202607
2026-07-08,2026,7,Jul,2026-07,Q3,2026-Q3,8,202607
2026-07-09,2026,7,Jul,2026-07,Q3,2026-Q3,9,202607
2026-07-10,2026,7,Jul,2026-07,Q3,2026-Q3,10,202607
2026-07-13,2026,7,Jul,2026-07,Q3,2026-Q3,13,202607
2026-07-14,2026,7,Jul,2026-07,Q3,2026-Q3,14,202607
2026-07-15,2026,7,Jul,2026-07,Q3,2026-Q3,15,202607
2026-07-16,2026,7,Jul,2026-07,Q3,2026-Q3,16,202607
2026-07-17,2026,7,Jul,2026-07,Q3,2026-Q3,17,202607
2026-07-20,2026,7,Jul,2026-07,Q3,2026-Q3,20,202607
2026-07-22,2026,7,Jul,2026-07,Q3,2026-Q3,22,202607
