Date,Year,Month,MonthName,YearMonth,Quarter,YearQuarter,Day,MonthYearSort
2016-10-23,2016,10,Oct,2016-10,Q4,2016Q4,23,201610
2016-10-24,2016,10,Oct,2016-10,Q4,2016Q4,24,201610
2016-10-25,2016,10,Oct,2016-10,Q4,2016Q4,25,201610
2016-10-26,2016,10,Oct,2016-10,Q4,2016Q4,26,201610
2016-10-27,2016,10,Oct,2016-10,Q4,2016Q4,27,201610
2016-10-28,2016,10,Oct,2016-10,Q4,2016Q4,28,201610
2016-10-29,2016,10,Oct,2016-10,Q4,2016Q4,29,201610
2016-10-30,2016,10,Oct,2016-10,Q4,2016Q4,30,201610
2016-10-31,2016,10,Oct,2016-10,Q4,2016Q4,31,201610
2016-11-01,2016,11,Nov,2016-11,Q4,2016Q4,1,201611
2016-11-02,2016,11,Nov,2016-11,Q4,2016Q4,2,201611
2016-11-03,2016,11,Nov,2016-11,Q4,2016Q4,3,201611
2016-11-04,2016,11,Nov,2016-11,Q4,2016Q4,4,201611
2016-11-05,2016,11,Nov,2016-11,Q4,2016Q4,5,201611
2016-11-06,2016,11,Nov,2016-11,Q4,2016Q4,6,201611
2016-11-07,2016,11,Nov,2016-11,Q4,2016Q4,7,201611
2016-11-08,2016,11,Nov,2016-11,Q4,2016Q4,8,201611
2016-11-09,2016,11,Nov,2016-11,Q4,2016Q4,9,201611
2016-11-10,2016,11,Nov,2016-11,Q4,2016Q4,10,201611
2016-11-11,2016,11,Nov,2016-11,Q4,2016Q4,11,201611
2016-11-12,2016,11,Nov,2016-11,Q4,2016Q4,12,201611
2016-11-13,2016,11,Nov,2016-11,Q4,2016Q4,13,201611
2016-11-14,2016,11,Nov,2016-11,Q4,2016Q4,14,201611
2016-11-15,2016,11,Nov,2016-11,Q4,2016Q4,15,201611
2016-11-16,2016,11,Nov,2016-11,Q4,2016Q4,16,201611
2016-11-17,2016,11,Nov,2016-11,Q4,2016Q4,17,201611
2016-11-18,2016,11,Nov,2016-11,Q4,2016Q4,18,201611
2016-11-19,2016,11,Nov,2016-11,Q4,2016Q4,19,201611
2016-11-20,2016,11,Nov,2016-11,Q4,2016Q4,20,201611
2016-11-21,2016,11,Nov,2016-11,Q4,2016Q4,21,201611
2016-11-22,2016,11,Nov,2016-11,Q4,2016Q4,22,201611
2016-11-23,2016,11,Nov,2016-11,Q4,2016Q4,23,201611
2016-11-24,2016,11,Nov,2016-11,Q4,2016Q4,24,201611
2016-11-25,2016,11,Nov,2016-11,Q4,2016Q4,25,201611
2016-11-26,2016,11,Nov,2016-11,Q4,2016Q4,26,201611
2016-11-27,2016,11,Nov,2016-11,Q4,2016Q4,27,201611
2016-11-28,2016,11,Nov,2016-11,Q4,2016Q4,28,201611
2016-11-29,2016,11,Nov,2016-11,Q4,2016Q4,29,201611
2016-11-30,2016,11,Nov,2016-11,Q4,2016Q4,30,201611
2016-12-01,2016,12,Dec,2016-12,Q4,2016Q4,1,201612
2016-12-02,2016,12,Dec,2016-12,Q4,2016Q4,2,201612
2016-12-03,2016,12,Dec,2016-12,Q4,2016Q4,3,201612
2016-12-04,2016,12,Dec,2016-12,Q4,2016Q4,4,201612
2016-12-05,2016,12,Dec,2016-12,Q4,2016Q4,5,201612
2016-12-06,2016,12,Dec,2016-12,Q4,2016Q4,6,201612
2016-12-07,2016,12,Dec,2016-12,Q4,2016Q4,7,201612
2016-12-08,2016,12,Dec,2016-12,Q4,2016Q4,8,201612
2016-12-09,2016,12,Dec,2016-12,Q4,2016Q4,9,201612
2016-12-10,2016,12,Dec,2016-12,Q4,2016Q4,10,201612
2016-12-11,2016,12,Dec,2016-12,Q4,2016Q4,11,201612
2016-12-12,2016,12,Dec,2016-12,Q4,2016Q4,12,201612
2016-12-13,2016,12,Dec,2016-12,Q4,2016Q4,13,201612
2016-12-14,2016,12,Dec,2016-12,Q4,2016Q4,14,201612
2016-12-15,2016,12,Dec,2016-12,Q4,2016Q4,15,201612
2016-12-16,2016,12,Dec,2016-12,Q4,2016Q4,16,201612
2016-12-17,2016,12,Dec,2016-12,Q4,2016Q4,17,201612
2016-12-18,2016,12,Dec,2016-12,Q4,2016Q4,18,201612
2016-12-19,2016,12,Dec,2016-12,Q4,2016Q4,19,201612
2016-12-20,2016,12,Dec,2016-12,Q4,2016Q4,20,201612
2016-12-21,2016,12,Dec,2016-12,Q4,2016Q4,21,201612
2016-12-22,2016,12,Dec,2016-12,Q4,2016Q4,22,201612
2016-12-23,2016,12,Dec,2016-12,Q4,2016Q4,23,201612
2016-12-24,2016,12,Dec,2016-12,Q4,2016Q4,24,201612
2016-12-25,2016,12,Dec,2016-12,Q4,2016Q4,25,201612
2016-12-26,2016,12,Dec,2016-12,Q4,2016Q4,26,201612
2016-12-27,2016,12,Dec,2016-12,Q4,2016Q4,27,201612
2016-12-28,2016,12,Dec,2016-12,Q4,2016Q4,28,201612
2016-12-29,2016,12,Dec,2016-12,Q4,2016Q4,29,201612
2016-12-30,2016,12,Dec,2016-12,Q4,2016Q4,30,201612
2016-12-31,2016,12,Dec,2016-12,Q4,2016Q4,31,201612
2017-01-01,2017,1,Jan,2017-01,Q1,2017Q1,1,201701
2017-01-02,2017,1,Jan,2017-01,Q1,2017Q1,2,201701
2017-01-03,2017,1,Jan,2017-01,Q1,2017Q1,3,201701
2017-01-04,2017,1,Jan,2017-01,Q1,2017Q1,4,201701
2017-01-05,2017,1,Jan,2017-01,Q1,2017Q1,5,201701
2017-01-06,2017,1,Jan,2017-01,Q1,2017Q1,6,201701
2017-01-07,2017,1,Jan,2017-01,Q1,2017Q1,7,201701
2017-01-08,2017,1,Jan,2017-01,Q1,2017Q1,8,201701
2017-01-09,2017,1,Jan,2017-01,Q1,2017Q1,9,201701
2017-01-10,2017,1,Jan,2017-01,Q1,2017Q1,10,201701
2017-01-11,2017,1,Jan,2017-01,Q1,2017Q1,11,201701
2017-01-12,2017,1,Jan,2017-01,Q1,2017Q1,12,201701
2017-01-13,2017,1,Jan,2017-01,Q1,2017Q1,13,201701
2017-01-14,2017,1,Jan,2017-01,Q1,2017Q1,14,201701
2017-01-15,2017,1,Jan,2017-01,Q1,2017Q1,15,201701
2017-01-16,2017,1,Jan,2017-01,Q1,2017Q1,16,201701
2017-01-17,2017,1,Jan,2017-01,Q1,2017Q1,17,201701
2017-01-18,2017,1,Jan,2017-01,Q1,2017Q1,18,201701
2017-01-19,2017,1,Jan,2017-01,Q1,2017Q1,19,201701
2017-01-20,2017,1,Jan,2017-01,Q1,2017Q1,20,201701
2017-01-21,2017,1,Jan,2017-01,Q1,2017Q1,21,201701
2017-01-22,2017,1,Jan,2017-01,Q1,2017Q1,22,201701
2017-01-23,2017,1,Jan,2017-01,Q1,2017Q1,23,201701
2017-01-24,2017,1,Jan,2017-01,Q1,2017Q1,24,201701
2017-01-25,2017,1,Jan,2017-01,Q1,2017Q1,25,201701
2017-01-26,2017,1,Jan,2017-01,Q1,2017Q1,26,201701
2017-01-27,2017,1,Jan,2017-01,Q1,2017Q1,27,201701
2017-01-28,2017,1,Jan,2017-01,Q1,2017Q1,28,201701
2017-01-29,2017,1,Jan,2017-01,Q1,2017Q1,29,201701
2017-01-30,2017,1,Jan,2017-01,Q1,2017Q1,30,201701
2017-01-31,2017,1,Jan,2017-01,Q1,2017Q1,31,201701
2017-02-01,2017,2,Feb,2017-02,Q1,2017Q1,1,201702
2017-02-02,2017,2,Feb,2017-02,Q1,2017Q1,2,201702
2017-02-03,2017,2,Feb,2017-02,Q1,2017Q1,3,201702
2017-02-04,2017,2,Feb,2017-02,Q1,2017Q1,4,201702
2017-02-05,2017,2,Feb,2017-02,Q1,2017Q1,5,201702
2017-02-06,2017,2,Feb,2017-02,Q1,2017Q1,6,201702
2017-02-07,2017,2,Feb,2017-02,Q1,2017Q1,7,201702
2017-02-08,2017,2,Feb,2017-02,Q1,2017Q1,8,201702
2017-02-09,2017,2,Feb,2017-02,Q1,2017Q1,9,201702
2017-02-10,2017,2,Feb,2017-02,Q1,2017Q1,10,201702
2017-02-11,2017,2,Feb,2017-02,Q1,2017Q1,11,201702
2017-02-12,2017,2,Feb,2017-02,Q1,2017Q1,12,201702
2017-02-13,2017,2,Feb,2017-02,Q1,2017Q1,13,201702
2017-02-14,2017,2,Feb,2017-02,Q1,2017Q1,14,201702
2017-02-15,2017,2,Feb,2017-02,Q1,2017Q1,15,201702
2017-02-16,2017,2,Feb,2017-02,Q1,2017Q1,16,201702
2017-02-17,2017,2,Feb,2017-02,Q1,2017Q1,17,201702
2017-02-18,2017,2,Feb,2017-02,Q1,2017Q1,18,201702
2017-02-19,2017,2,Feb,2017-02,Q1,2017Q1,19,201702
2017-02-20,2017,2,Feb,2017-02,Q1,2017Q1,20,201702
2017-02-21,2017,2,Feb,2017-02,Q1,2017Q1,21,201702
2017-02-22,2017,2,Feb,2017-02,Q1,2017Q1,22,201702
2017-02-23,2017,2,Feb,2017-02,Q1,2017Q1,23,201702
2017-02-24,2017,2,Feb,2017-02,Q1,2017Q1,24,201702
2017-02-25,2017,2,Feb,2017-02,Q1,2017Q1,25,201702
2017-02-26,2017,2,Feb,2017-02,Q1,2017Q1,26,201702
2017-02-27,2017,2,Feb,2017-02,Q1,2017Q1,27,201702
2017-02-28,2017,2,Feb,2017-02,Q1,2017Q1,28,201702
2017-03-01,2017,3,Mar,2017-03,Q1,2017Q1,1,201703
2017-03-02,2017,3,Mar,2017-03,Q1,2017Q1,2,201703
2017-03-03,2017,3,Mar,2017-03,Q1,2017Q1,3,201703
2017-03-04,2017,3,Mar,2017-03,Q1,2017Q1,4,201703
2017-03-05,2017,3,Mar,2017-03,Q1,2017Q1,5,201703
2017-03-06,2017,3,Mar,2017-03,Q1,2017Q1,6,201703
2017-03-07,2017,3,Mar,2017-03,Q1,2017Q1,7,201703
2017-03-08,2017,3,Mar,2017-03,Q1,2017Q1,8,201703
2017-03-09,2017,3,Mar,2017-03,Q1,2017Q1,9,201703
2017-03-10,2017,3,Mar,2017-03,Q1,2017Q1,10,201703
2017-03-11,2017,3,Mar,2017-03,Q1,2017Q1,11,201703
2017-03-12,2017,3,Mar,2017-03,Q1,2017Q1,12,201703
2017-03-13,2017,3,Mar,2017-03,Q1,2017Q1,13,201703
2017-03-14,2017,3,Mar,2017-03,Q1,2017Q1,14,201703
2017-03-15,2017,3,Mar,2017-03,Q1,2017Q1,15,201703
2017-03-16,2017,3,Mar,2017-03,Q1,2017Q1,16,201703
2017-03-17,2017,3,Mar,2017-03,Q1,2017Q1,17,201703
2017-03-18,2017,3,Mar,2017-03,Q1,2017Q1,18,201703
2017-03-19,2017,3,Mar,2017-03,Q1,2017Q1,19,201703
2017-03-20,2017,3,Mar,2017-03,Q1,2017Q1,20,201703
2017-03-21,2017,3,Mar,2017-03,Q1,2017Q1,21,201703
2017-03-22,2017,3,Mar,2017-03,Q1,2017Q1,22,201703
2017-03-23,2017,3,Mar,2017-03,Q1,2017Q1,23,201703
2017-03-24,2017,3,Mar,2017-03,Q1,2017Q1,24,201703
2017-03-25,2017,3,Mar,2017-03,Q1,2017Q1,25,201703
2017-03-26,2017,3,Mar,2017-03,Q1,2017Q1,26,201703
2017-03-27,2017,3,Mar,2017-03,Q1,2017Q1,27,201703
2017-03-28,2017,3,Mar,2017-03,Q1,2017Q1,28,201703
2017-03-29,2017,3,Mar,2017-03,Q1,2017Q1,29,201703
2017-03-30,2017,3,Mar,2017-03,Q1,2017Q1,30,201703
2017-03-31,2017,3,Mar,2017-03,Q1,2017Q1,31,201703
2017-04-01,2017,4,Apr,2017-04,Q2,2017Q2,1,201704
2017-04-02,2017,4,Apr,2017-04,Q2,2017Q2,2,201704
2017-04-03,2017,4,Apr,2017-04,Q2,2017Q2,3,201704
2017-04-04,2017,4,Apr,2017-04,Q2,2017Q2,4,201704
2017-04-05,2017,4,Apr,2017-04,Q2,2017Q2,5,201704
2017-04-06,2017,4,Apr,2017-04,Q2,2017Q2,6,201704
2017-04-07,2017,4,Apr,2017-04,Q2,2017Q2,7,201704
2017-04-08,2017,4,Apr,2017-04,Q2,2017Q2,8,201704
2017-04-09,2017,4,Apr,2017-04,Q2,2017Q2,9,201704
2017-04-10,2017,4,Apr,2017-04,Q2,2017Q2,10,201704
2017-04-11,2017,4,Apr,2017-04,Q2,2017Q2,11,201704
2017-04-12,2017,4,Apr,2017-04,Q2,2017Q2,12,201704
2017-04-13,2017,4,Apr,2017-04,Q2,2017Q2,13,201704
2017-04-14,2017,4,Apr,2017-04,Q2,2017Q2,14,201704
2017-04-15,2017,4,Apr,2017-04,Q2,2017Q2,15,201704
2017-04-16,2017,4,Apr,2017-04,Q2,2017Q2,16,201704
2017-04-17,2017,4,Apr,2017-04,Q2,2017Q2,17,201704
2017-04-18,2017,4,Apr,2017-04,Q2,2017Q2,18,201704
2017-04-19,2017,4,Apr,2017-04,Q2,2017Q2,19,201704
2017-04-20,2017,4,Apr,2017-04,Q2,2017Q2,20,201704
2017-04-21,2017,4,Apr,2017-04,Q2,2017Q2,21,201704
2017-04-22,2017,4,Apr,2017-04,Q2,2017Q2,22,201704
2017-04-23,2017,4,Apr,2017-04,Q2,2017Q2,23,201704
2017-04-24,2017,4,Apr,2017-04,Q2,2017Q2,24,201704
2017-04-25,2017,4,Apr,2017-04,Q2,2017Q2,25,201704
2017-04-26,2017,4,Apr,2017-04,Q2,2017Q2,26,201704
2017-04-27,2017,4,Apr,2017-04,Q2,2017Q2,27,201704
2017-04-28,2017,4,Apr,2017-04,Q2,2017Q2,28,201704
2017-04-29,2017,4,Apr,2017-04,Q2,2017Q2,29,201704
2017-04-30,2017,4,Apr,2017-04,Q2,2017Q2,30,201704
2017-05-01,2017,5,May,2017-05,Q2,2017Q2,1,201705
2017-05-02,2017,5,May,2017-05,Q2,2017Q2,2,201705
2017-05-03,2017,5,May,2017-05,Q2,2017Q2,3,201705
2017-05-04,2017,5,May,2017-05,Q2,2017Q2,4,201705
2017-05-05,2017,5,May,2017-05,Q2,2017Q2,5,201705
2017-05-06,2017,5,May,2017-05,Q2,2017Q2,6,201705
2017-05-07,2017,5,May,2017-05,Q2,2017Q2,7,201705
2017-05-08,2017,5,May,2017-05,Q2,2017Q2,8,201705
2017-05-09,2017,5,May,2017-05,Q2,2017Q2,9,201705
2017-05-10,2017,5,May,2017-05,Q2,2017Q2,10,201705
2017-05-11,2017,5,May,2017-05,Q2,2017Q2,11,201705
2017-05-12,2017,5,May,2017-05,Q2,2017Q2,12,201705
2017-05-13,2017,5,May,2017-05,Q2,2017Q2,13,201705
2017-05-14,2017,5,May,2017-05,Q2,2017Q2,14,201705
2017-05-15,2017,5,May,2017-05,Q2,2017Q2,15,201705
2017-05-16,2017,5,May,2017-05,Q2,2017Q2,16,201705
2017-05-17,2017,5,May,2017-05,Q2,2017Q2,17,201705
2017-05-18,2017,5,May,2017-05,Q2,2017Q2,18,201705
2017-05-19,2017,5,May,2017-05,Q2,2017Q2,19,201705
2017-05-20,2017,5,May,2017-05,Q2,2017Q2,20,201705
2017-05-21,2017,5,May,2017-05,Q2,2017Q2,21,201705
2017-05-22,2017,5,May,2017-05,Q2,2017Q2,22,201705
2017-05-23,2017,5,May,2017-05,Q2,2017Q2,23,201705
2017-05-24,2017,5,May,2017-05,Q2,2017Q2,24,201705
2017-05-25,2017,5,May,2017-05,Q2,2017Q2,25,201705
2017-05-26,2017,5,May,2017-05,Q2,2017Q2,26,201705
2017-05-27,2017,5,May,2017-05,Q2,2017Q2,27,201705
2017-05-28,2017,5,May,2017-05,Q2,2017Q2,28,201705
2017-05-29,2017,5,May,2017-05,Q2,2017Q2,29,201705
2017-05-30,2017,5,May,2017-05,Q2,2017Q2,30,201705
2017-05-31,2017,5,May,2017-05,Q2,2017Q2,31,201705
2017-06-01,2017,6,Jun,2017-06,Q2,2017Q2,1,201706
2017-06-02,2017,6,Jun,2017-06,Q2,2017Q2,2,201706
2017-06-03,2017,6,Jun,2017-06,Q2,2017Q2,3,201706
2017-06-04,2017,6,Jun,2017-06,Q2,2017Q2,4,201706
2017-06-05,2017,6,Jun,2017-06,Q2,2017Q2,5,201706
2017-06-06,2017,6,Jun,2017-06,Q2,2017Q2,6,201706
2017-06-07,2017,6,Jun,2017-06,Q2,2017Q2,7,201706
2017-06-08,2017,6,Jun,2017-06,Q2,2017Q2,8,201706
2017-06-09,2017,6,Jun,2017-06,Q2,2017Q2,9,201706
2017-06-10,2017,6,Jun,2017-06,Q2,2017Q2,10,201706
2017-06-11,2017,6,Jun,2017-06,Q2,2017Q2,11,201706
2017-06-12,2017,6,Jun,2017-06,Q2,2017Q2,12,201706
2017-06-13,2017,6,Jun,2017-06,Q2,2017Q2,13,201706
2017-06-14,2017,6,Jun,2017-06,Q2,2017Q2,14,201706
2017-06-15,2017,6,Jun,2017-06,Q2,2017Q2,15,201706
2017-06-16,2017,6,Jun,2017-06,Q2,2017Q2,16,201706
2017-06-17,2017,6,Jun,2017-06,Q2,2017Q2,17,201706
2017-06-18,2017,6,Jun,2017-06,Q2,2017Q2,18,201706
2017-06-19,2017,6,Jun,2017-06,Q2,2017Q2,19,201706
2017-06-20,2017,6,Jun,2017-06,Q2,2017Q2,20,201706
2017-06-21,2017,6,Jun,2017-06,Q2,2017Q2,21,201706
2017-06-22,2017,6,Jun,2017-06,Q2,2017Q2,22,201706
2017-06-23,2017,6,Jun,2017-06,Q2,2017Q2,23,201706
2017-06-24,2017,6,Jun,2017-06,Q2,2017Q2,24,201706
2017-06-25,2017,6,Jun,2017-06,Q2,2017Q2,25,201706
2017-06-26,2017,6,Jun,2017-06,Q2,2017Q2,26,201706
2017-06-27,2017,6,Jun,2017-06,Q2,2017Q2,27,201706
2017-06-28,2017,6,Jun,2017-06,Q2,2017Q2,28,201706
2017-06-29,2017,6,Jun,2017-06,Q2,2017Q2,29,201706
2017-06-30,2017,6,Jun,2017-06,Q2,2017Q2,30,201706
2017-07-01,2017,7,Jul,2017-07,Q3,2017Q3,1,201707
2017-07-02,2017,7,Jul,2017-07,Q3,2017Q3,2,201707
2017-07-03,2017,7,Jul,2017-07,Q3,2017Q3,3,201707
2017-07-04,2017,7,Jul,2017-07,Q3,2017Q3,4,201707
2017-07-05,2017,7,Jul,2017-07,Q3,2017Q3,5,201707
2017-07-06,2017,7,Jul,2017-07,Q3,2017Q3,6,201707
2017-07-07,2017,7,Jul,2017-07,Q3,2017Q3,7,201707
2017-07-08,2017,7,Jul,2017-07,Q3,2017Q3,8,201707
2017-07-09,2017,7,Jul,2017-07,Q3,2017Q3,9,201707
2017-07-10,2017,7,Jul,2017-07,Q3,2017Q3,10,201707
2017-07-11,2017,7,Jul,2017-07,Q3,2017Q3,11,201707
2017-07-12,2017,7,Jul,2017-07,Q3,2017Q3,12,201707
2017-07-13,2017,7,Jul,2017-07,Q3,2017Q3,13,201707
2017-07-14,2017,7,Jul,2017-07,Q3,2017Q3,14,201707
2017-07-15,2017,7,Jul,2017-07,Q3,2017Q3,15,201707
2017-07-16,2017,7,Jul,2017-07,Q3,2017Q3,16,201707
2017-07-17,2017,7,Jul,2017-07,Q3,2017Q3,17,201707
2017-07-18,2017,7,Jul,2017-07,Q3,2017Q3,18,201707
2017-07-19,2017,7,Jul,2017-07,Q3,2017Q3,19,201707
2017-07-20,2017,7,Jul,2017-07,Q3,2017Q3,20,201707
2017-07-21,2017,7,Jul,2017-07,Q3,2017Q3,21,201707
2017-07-22,2017,7,Jul,2017-07,Q3,2017Q3,22,201707
2017-07-23,2017,7,Jul,2017-07,Q3,2017Q3,23,201707
2017-07-24,2017,7,Jul,2017-07,Q3,2017Q3,24,201707
2017-07-25,2017,7,Jul,2017-07,Q3,2017Q3,25,201707
2017-07-26,2017,7,Jul,2017-07,Q3,2017Q3,26,201707
2017-07-27,2017,7,Jul,2017-07,Q3,2017Q3,27,201707
2017-07-28,2017,7,Jul,2017-07,Q3,2017Q3,28,201707
2017-07-29,2017,7,Jul,2017-07,Q3,2017Q3,29,201707
2017-07-30,2017,7,Jul,2017-07,Q3,2017Q3,30,201707
2017-07-31,2017,7,Jul,2017-07,Q3,2017Q3,31,201707
2017-08-01,2017,8,Aug,2017-08,Q3,2017Q3,1,201708
2017-08-02,2017,8,Aug,2017-08,Q3,2017Q3,2,201708
2017-08-03,2017,8,Aug,2017-08,Q3,2017Q3,3,201708
2017-08-04,2017,8,Aug,2017-08,Q3,2017Q3,4,201708
2017-08-05,2017,8,Aug,2017-08,Q3,2017Q3,5,201708
2017-08-06,2017,8,Aug,2017-08,Q3,2017Q3,6,201708
2017-08-07,2017,8,Aug,2017-08,Q3,2017Q3,7,201708
2017-08-08,2017,8,Aug,2017-08,Q3,2017Q3,8,201708
2017-08-09,2017,8,Aug,2017-08,Q3,2017Q3,9,201708
2017-08-10,2017,8,Aug,2017-08,Q3,2017Q3,10,201708
2017-08-11,2017,8,Aug,2017-08,Q3,2017Q3,11,201708
2017-08-12,2017,8,Aug,2017-08,Q3,2017Q3,12,201708
2017-08-13,2017,8,Aug,2017-08,Q3,2017Q3,13,201708
2017-08-14,2017,8,Aug,2017-08,Q3,2017Q3,14,201708
2017-08-15,2017,8,Aug,2017-08,Q3,2017Q3,15,201708
2017-08-16,2017,8,Aug,2017-08,Q3,2017Q3,16,201708
2017-08-17,2017,8,Aug,2017-08,Q3,2017Q3,17,201708
2017-08-18,2017,8,Aug,2017-08,Q3,2017Q3,18,201708
2017-08-19,2017,8,Aug,2017-08,Q3,2017Q3,19,201708
2017-08-20,2017,8,Aug,2017-08,Q3,2017Q3,20,201708
2017-08-21,2017,8,Aug,2017-08,Q3,2017Q3,21,201708
2017-08-22,2017,8,Aug,2017-08,Q3,2017Q3,22,201708
2017-08-23,2017,8,Aug,2017-08,Q3,2017Q3,23,201708
2017-08-24,2017,8,Aug,2017-08,Q3,2017Q3,24,201708
2017-08-25,2017,8,Aug,2017-08,Q3,2017Q3,25,201708
2017-08-26,2017,8,Aug,2017-08,Q3,2017Q3,26,201708
2017-08-27,2017,8,Aug,2017-08,Q3,2017Q3,27,201708
2017-08-28,2017,8,Aug,2017-08,Q3,2017Q3,28,201708
2017-08-29,2017,8,Aug,2017-08,Q3,2017Q3,29,201708
2017-08-30,2017,8,Aug,2017-08,Q3,2017Q3,30,201708
2017-08-31,2017,8,Aug,2017-08,Q3,2017Q3,31,201708
2017-09-01,2017,9,Sep,2017-09,Q3,2017Q3,1,201709
2017-09-02,2017,9,Sep,2017-09,Q3,2017Q3,2,201709
2017-09-03,2017,9,Sep,2017-09,Q3,2017Q3,3,201709
2017-09-04,2017,9,Sep,2017-09,Q3,2017Q3,4,201709
2017-09-05,2017,9,Sep,2017-09,Q3,2017Q3,5,201709
2017-09-06,2017,9,Sep,2017-09,Q3,2017Q3,6,201709
2017-09-07,2017,9,Sep,2017-09,Q3,2017Q3,7,201709
2017-09-08,2017,9,Sep,2017-09,Q3,2017Q3,8,201709
2017-09-09,2017,9,Sep,2017-09,Q3,2017Q3,9,201709
2017-09-10,2017,9,Sep,2017-09,Q3,2017Q3,10,201709
2017-09-11,2017,9,Sep,2017-09,Q3,2017Q3,11,201709
2017-09-12,2017,9,Sep,2017-09,Q3,2017Q3,12,201709
2017-09-13,2017,9,Sep,2017-09,Q3,2017Q3,13,201709
2017-09-14,2017,9,Sep,2017-09,Q3,2017Q3,14,201709
2017-09-15,2017,9,Sep,2017-09,Q3,2017Q3,15,201709
2017-09-16,2017,9,Sep,2017-09,Q3,2017Q3,16,201709
2017-09-17,2017,9,Sep,2017-09,Q3,2017Q3,17,201709
2017-09-18,2017,9,Sep,2017-09,Q3,2017Q3,18,201709
2017-09-19,2017,9,Sep,2017-09,Q3,2017Q3,19,201709
2017-09-20,2017,9,Sep,2017-09,Q3,2017Q3,20,201709
2017-09-21,2017,9,Sep,2017-09,Q3,2017Q3,21,201709
2017-09-22,2017,9,Sep,2017-09,Q3,2017Q3,22,201709
2017-09-23,2017,9,Sep,2017-09,Q3,2017Q3,23,201709
2017-09-24,2017,9,Sep,2017-09,Q3,2017Q3,24,201709
2017-09-25,2017,9,Sep,2017-09,Q3,2017Q3,25,201709
2017-09-26,2017,9,Sep,2017-09,Q3,2017Q3,26,201709
2017-09-27,2017,9,Sep,2017-09,Q3,2017Q3,27,201709
2017-09-28,2017,9,Sep,2017-09,Q3,2017Q3,28,201709
2017-09-29,2017,9,Sep,2017-09,Q3,2017Q3,29,201709
2017-09-30,2017,9,Sep,2017-09,Q3,2017Q3,30,201709
2017-10-01,2017,10,Oct,2017-10,Q4,2017Q4,1,201710
2017-10-02,2017,10,Oct,2017-10,Q4,2017Q4,2,201710
2017-10-03,2017,10,Oct,2017-10,Q4,2017Q4,3,201710
2017-10-04,2017,10,Oct,2017-10,Q4,2017Q4,4,201710
2017-10-05,2017,10,Oct,2017-10,Q4,2017Q4,5,201710
2017-10-06,2017,10,Oct,2017-10,Q4,2017Q4,6,201710
2017-10-07,2017,10,Oct,2017-10,Q4,2017Q4,7,201710
